time_ps,mlp_epot,mlp_ekin,mlp_etot,mha_epot,mha_ekin,mha_etot,conv_epot,conv_ekin,conv_etot,comb_epot,comb_ekin,comb_etot,MACE_epot,MACE_ekin,MACE_etot
0.2865,-8830.928060678425,11.666576616007818,-8819.261484062417,-8830.430329469624,11.496388506120109,-8818.933940963503,-8831.52860894579,13.979001420510013,-8817.54960752528,-8831.78312602419,13.068546266056508,-8818.714579758132,-133106.0809199988,19.802420900834477,-133086.27849909797
0.287,-8830.92842402834,11.666933553957943,-8819.261490474382,-8830.422664312306,11.491945498299653,-8818.930718814006,-8831.520737317982,13.971141703439375,-8817.549595614542,-8831.780254033985,13.065665934663517,-8818.714588099321,-133106.08118839219,19.802689314120354,-133086.27849907806
0.2875,-8830.928721574726,11.667236837766792,-8819.261484736959,-8830.418158677998,11.487440618232126,-8818.930718059766,-8831.51280274767,13.963198655545574,-8817.549604092124,-8831.777340082112,13.06274527199795,-8818.714594810113,-133106.08132314106,19.80282408342981,-133086.27849905763
0.288,-8830.928977159443,11.667486473945356,-8819.261490685498,-8830.413605836811,11.482874272534755,-8818.930731564276,-8831.50477042574,13.955173273341124,-8817.549597152398,-8831.776366380634,13.059783913094098,-8818.716582467541,-133106.081324661,19.802825624337984,-133086.27849903668
0.2885,-8830.929171709004,11.667682494995335,-8819.261489214008,-8830.40897670168,11.478246929889025,-8818.93072977179,-8831.496668962422,13.947066604735653,-8817.549602357685,-8831.773834375324,13.056782406699538,-8818.717051968624,-133106.08119337613,19.802694360985612,-133086.27849901514
0.289,-8830.929313806477,11.667824900131654,-8819.261488906344,-8830.40593448061,11.473559082741867,-8818.932375397868,-8831.48848929781,13.938879737089888,-8817.54960956072,-8831.781891969624,13.053742684763396,-8818.72814928486,-133106.08092971917,19.802430726121052,-133086.27849899305
0.2895,-8830.929404882374,11.667913695244065,-8819.26149118713,-8830.386525300923,11.468810998573257,-8818.91771430235,-8831.480207590046,13.930613657716655,-8817.54959393233,-8831.778822568836,13.050665000336231,-8818.728157568501,-133106.0805341316,19.80203516113938,-133086.27849897044
0.29,-8830.929437784138,11.667948900453618,-8819.261488883685,-8830.384823469105,11.464003023685132,-8818.920820445419,-8831.471868184986,13.922269403479513,-8817.549598781507,-8831.775696901264,13.047548990816463,-8818.728147910448,-133106.0800070634,19.801508116118917,-133086.27849894727
0.2905,-8830.929422525349,11.667930530048938,-8819.2614919953,-8830.379943994465,11.459135733748493,-8818.920808260717,-8831.46344104189,13.913848049752687,-8817.549592992136,-8831.773679403248,13.044394963834486,-8818.729284439414,-133106.07934897344,19.800850049855004,-133086.27849892358
0.291,-8830.92935195345,11.667858614505256,-8819.261493338945,-8830.375032094898,11.454209685288292,-8818.920822409611,-8831.448598054829,13.905353411395982,-8817.543244643433,-8831.770478872242,13.041203265170557,-8818.729275607071,-133106.0785603292,19.800061429890455,-133086.2784988993
0.2915,-8830.929225114765,11.667733174684832,-8819.26149194008,-8830.364481119099,11.449225429144347,-8818.915255689955,-8831.430317548695,13.896786319634735,-8817.53353122906,-8831.767252115193,13.037974337410116,-8818.729277777782,-133106.07764160703,19.799142732542403,-133086.27849887448
0.292,-8830.92904820818,11.667554213935873,-8819.261493994243,-8830.361354497853,11.444183405213339,-8818.917171092638,-8831.421672967854,13.888145067507924,-8817.533527900347,-8831.764001516285,13.034708557069482,-8818.729292959215,-133106.07659329203,19.79809444292507,-133086.2784988491
0.2925,-8830.928815988484,11.667321767333211,-8819.261494221151,-8830.356260446491,11.43908398660117,-8818.91717645989,-8831.405303148213,13.879432765496164,-8817.525870382717,-8831.760690359059,13.031406272631639,-8818.729284086427,-133106.07541587812,19.796917054968127,-133086.27849882314
0.293,-8830.928524164143,11.667035857529036,-8819.261488306614,-8830.351088193836,11.433927682250374,-8818.917160511586,-8831.396517423573,13.870650501245684,-8817.525866922328,-8831.757360605183,13.02806786374391,-8818.729292741438,-133106.0741098681,19.795611071430496,-133086.27849879666
0.2935,-8830.928184656086,11.66669651580727,-8819.261488140279,-8830.345884469929,11.428715016267795,-8818.917169453662,-8831.387670663777,13.861797493346883,-8817.525873170429,-8831.753970769825,13.024693691794964,-8818.72927707803,-133106.0726757735,19.794177003909375,-133086.2784987696
0.294,-8830.927795080128,11.666303769866525,-8819.26149131026,-8830.340615896168,11.42344644864784,-8818.91716944752,-8831.378745702687,13.852874807171265,-8817.525870895515,-8831.747190622273,13.021282946233036,-8818.72590767604,-133106.0711141148,19.792615372844452,-133086.27849874197
0.2945,-8830.927346376362,11.66585764222576,-8819.261488734137,-8830.335293916645,11.418122455074549,-8818.917171461571,-8831.369759229603,13.84388350462654,-8817.525875724976,-8831.743750719013,13.017835977674434,-8818.725914741339,-133106.0694254213,19.790926707517308,-133086.27849871377
0.295,-8830.926847604695,11.66535817735037,-8819.261489427345,-8830.329912809315,11.41274353193525,-8818.91716927738,-8831.360699323597,13.834824622110983,-8817.525874701487,-8831.733217386189,13.014353953674803,-8818.718863432514,-133106.06761023108,19.7891115460462,-133086.27849868505
0.2955,-8830.926298288288,11.664805407203945,-8819.261492881084,-8830.328592924061,11.407310361567507,-8818.921282562493,-8831.35157599825,13.825699230136205,-8817.525876768113,-8831.729702142658,13.010837596916353,-8818.718864545743,-133106.06566909113,19.787170435376467,-133086.27849865574
0.296,-8830.925694135609,11.664199355189865,-8819.26149478042,-8830.323105005207,11.401823446336145,-8818.92128155887,-8831.342372087422,13.816508314213031,-8817.525863773208,-8831.72529569048,13.007288328361007,-8818.718007362118,-133106.06360255714,19.785103931266846,-133086.27849862588
0.2965,-8830.92502608675,11.663540055832499,-8819.261486030919,-8830.327217725697,11.396283015937792,-8818.930934709759,-8831.335329202595,13.807256081031905,-8817.528073121563,-8831.721714643421,13.00370648468396,-8818.718008158738,-133106.06141119375,19.78291259827203,-133086.27849859546
0.297,-8830.92431798357,11.66282756019688,-8819.261490423374,-8830.321615842762,11.390689543378477,-8818.930926299383,-8831.326020387593,13.797943536529,-8817.528076851064,-8831.718103555622,13.000091740053751,-8818.718011815568,-133106.05909557422,19.780597009721888,-133086.2784985645
0.2975,-8830.923546937885,11.662061889774646,-8819.261485048111,-8830.315972474995,11.38504363142847,-8818.930928843567,-8831.316647199574,13.78856850355457,-8817.52807869602,-8831.714452890339,12.996444420252224,-8818.718008470087,-133106.05665628068,19.778157747698067,-133086.27849853298
0.298,-8830.92272916216,11.661243071776912,-8819.261486090381,-8830.287539152088,11.379345575633852,-8818.908193576455,-8831.307200578633,13.779132017254598,-8817.528068561378,-8831.709368375721,12.99276476727142,-8818.716603608449,-133106.05409390395,19.77559540300859,-133086.27849850093
0.2985,-8830.921863702717,11.660371159342212,-8819.261492543375,-8830.281482843342,11.373595824310542,-8818.907887019031,-8831.297713426533,13.769635058079839,-8817.528078368454,-8831.706617025318,12.989053169525164,-8818.717563855793,-133106.0514090435,19.77291057516097,-133086.27849846834
0.299,-8830.920933870259,11.659446207038581,-8819.26148766322,-8830.275684503498,11.367795100432325,-8818.907889403066,-8831.288156656208,13.760078625035515,-8817.528078031173,-8831.702437547627,12.985309496492897,-8818.717128051134,-133106.04860230748,19.770103872332996,-133086.27849843513
0.2995,-8830.91995540041,11.658468269390701,-8819.26148713102,-8830.252652315083,11.361945501885447,-8818.890706813198,-8831.278535989704,13.75046370086195,-8817.528072288842,-8831.69205394167,12.981532929321224,-8818.710521012348,-133106.0456743128,19.76717591134458,-133086.27849840146
0.3,-8830.9189235248,11.657437384360279,-8819.26148614044,-8830.246766237202,11.35604756874363,-8818.89071866846,-8831.243750242176,13.740790586978537,-8817.502959655198,-8831.68824830431,12.97772429818385,-8818.710524006126,-133106.04262568484,19.764127317632187,-133086.2784983672
0.3005,-8830.917842058125,11.6563535999803,-8819.261488458145,-8830.240816263142,11.350100281374651,-8818.890715981766,-8831.234018472614,13.73106023916494,-8817.50295823345,-8831.684220937672,12.973884036650432,-8818.710336901022,-133106.03945705766,19.76095872522331,-133086.27849833242
0.301,-8830.916706232014,11.655216959133277,-8819.26148927288,-8830.234824327412,11.344104115936027,-8818.890720211475,-8831.224230436268,13.72127431926813,-8817.502956117,-8831.694752839985,12.97001492786082,-8818.724737912124,-133106.03616907384,19.757670776712125,-133086.27849829712
0.3015,-8830.91551890749,11.654027508395117,-8819.261491399095,-8830.228774694386,11.33805957923759,-8818.890715115149,-8831.214382795277,13.711433782073435,-8817.502949013204,-8831.690870431843,12.966117879984433,-8818.724752551858,-133106.0327623845,19.754264123237242,-133086.27849826126
0.302,-8830.914273408833,11.652785299775326,-8819.261488109058,-8830.222682622853,11.331967204115019,-8818.890715418738,-8831.204491762104,13.70153960650943,-8817.502952155595,-8831.686939863148,12.962190594079534,-8818.724749269068,-133106.02923764935,19.750739424462182,-133086.27849822488
0.3025,-8830.912983087483,11.651490399531344,-8819.26149268795,-8830.216539529743,11.325827507634035,-8818.89071202211,-8831.194549707356,13.691592740573512,-8817.502956966782,-8831.682979253712,12.958233327618252,-8818.724745926094,-133106.0255955365,19.747097348558754,-133086.27849818795
0.303,-8830.911636499348,11.650142868905471,-8819.261493630442,-8830.21035352129,11.319641035704983,-8818.890712485585,-8831.184538988056,13.681594033049297,-8817.502944955007,-8831.678995756092,12.954246357241416,-8818.72474939885,-133106.02183672268,19.743338572193665,-133086.2784981505
0.3035,-8830.91023173708,11.6487427697057,-8819.261488967373,-8830.202820924702,11.313408690974988,-8818.889412233726,-8831.174498228016,13.67154445812962,-8817.502953769887,-8831.674976018849,12.950229933370842,-8818.724746085478,-133106.01796189303,19.739463780518584,-133086.27849811252
0.304,-8830.908782628956,11.647290162338301,-8819.261492466618,-8830.195538667622,11.307131020308326,-8818.888407647313,-8831.164397386494,13.661444953017885,-8817.502952433477,-8831.671563295307,12.94618439201703,-8818.725378903291,-133106.01397174114,19.7354736671627,-133086.27849807398
0.3045,-8830.907277254048,11.645785104930745,-8819.261492149117,-8830.189207223835,11.300808183172094,-8818.888399040663,-8831.154255536976,13.651296371813128,-8817.502959165164,-8831.66919198412,12.942111500553713,-8818.727080483566,-133106.00986696914,19.731368934227785,-133086.2784980349
0.305,-8830.9057213344,11.644227653827228,-8819.261493680573,-8830.182845739308,11.294440685398952,-8818.888405053909,-8831.13783946413,13.641099230485304,-8817.496740233646,-8831.665083555165,12.938011427613667,-8818.72707212755,-133106.00564828762,19.727150292289174,-133086.27849799534
0.3055,-8830.904109624806,11.642617862829514,-8819.261491761976,-8830.179531721058,11.288029273445797,-8818.891502447612,-8831.127580789509,13.630854386242438,-8817.496726403266,-8831.66095652956,12.933882925546287,-8818.727073604014,-133106.0013164156,19.722818460401104,-133086.2784979552
0.306,-8830.902453569355,11.640955819366187,-8819.261497749989,-8830.173080114308,11.281574492301436,-8818.891505622007,-8831.117298749867,13.62056313615976,-8817.496735613708,-8831.657624391499,12.929725624644185,-8818.727898766854,-133105.99687208064,19.718374166103132,-133086.27849791452
0.3065,-8830.900736955586,11.639241575356973,-8819.26149538023,-8830.166577009144,11.27507664411027,-8818.891500365035,-8831.10696711916,13.610226376791577,-8817.496740742368,-8831.653415349903,12.925539723991045,-8818.727875625913,-133105.99231601876,19.713818145429343,-133086.27849787334
0.307,-8830.898964075031,11.637475184757115,-8819.261488890274,-8830.160050062123,11.268536267793138,-8818.89151379433,-8831.100294259968,13.59984582784626,-8817.500448432122,-8831.640666154804,12.921328102403944,-8818.7193380524,-133105.9876489745,19.70915114291997,-133086.27849783158
0.3075,-8830.897149709645,11.635656734260007,-8819.261492975385,-8830.140166429463,11.261954279065222,-8818.878212150397,-8831.086350587788,13.58942182826749,-8817.49692875952,-8831.632140306416,12.917099866090187,-8818.715040440326,-133105.98287170092,19.704373911633986,-133086.2784977893
0.308,-8830.895273832264,11.633786303164888,-8819.2614875291,-8830.133545068684,11.255331173683942,-8818.878213895,-8831.075880197468,13.578954313895467,-8817.496925883572,-8831.62788596529,12.912853281476142,-8818.715032683815,-133105.97798495964,19.69948721316319,-133086.27849774648
0.3085,-8830.893351224842,11.631863977774756,-8819.261487247068,-8830.126884607258,11.248667118249138,-8818.87821748901,-8831.06536593813,13.56844463192251,-8817.496921306207,-8831.623621133747,12.908579778602107,-8818.715041355144,-133105.97298952073,19.6944918176482,-133086.27849770308
0.309,-8830.89138331789,11.629889836345487,-8819.261493481545,-8830.12017741579,11.241962672467187,-8818.878214743323,-8831.048511651936,13.557892530751609,-8817.490619121185,-8831.61969771761,12.904279219657106,-8818.715418497952,-133105.96788616298,19.68938850379368,-133086.2784976592
0.3095,-8830.88935628313,11.62786394315069,-8819.26149233998,-8830.11342206377,11.235218360115367,-8818.878203703654,-8831.037932542744,13.547298869477306,-8817.490633673267,-8831.625615266743,12.89995134351236,-8818.725663923231,-133105.9626756736,19.684178058883347,-133086.27849761472
0.31,-8830.887271074238,11.62578635570506,-8819.261484718532,-8830.110390809956,11.228434936940207,-8818.881955873016,-8831.03437772173,13.536663617362134,-8817.497714104367,-8831.621831087055,12.895597169957071,-8818.726233917097,-133105.95735884848,19.678861278795228,-133086.27849756967
0.3105,-8830.885143903675,11.623657163472659,-8819.261486740203,-8830.103574899616,11.221612940873875,-8818.881961958743,-8831.031341222706,13.525988079474644,-8817.505353143231,-8831.617453245106,12.891217407187192,-8818.72623583792,-133105.9519364921,19.6734389680163,-133086.2784975241
0.311,-8830.882970003071,11.621476465875816,-8819.261493537195,-8830.096707490864,11.214752674329487,-8818.881954816534,-8831.020621446552,13.51527493213257,-8817.50534651442,-8831.613047746601,12.886811823654856,-8818.726235922946,-133105.94640941764,19.66791193965598,-133086.278497478
0.3115,-8830.88073506731,11.619244354533325,-8819.261490712777,-8830.089814809742,11.207854693937303,-8818.881960115805,-8831.014518884602,13.50452431156001,-8817.509994573042,-8831.608602193775,12.882380616292092,-8818.726221577483,-133105.94077844676,19.662281015458102,-133086.2784974313
0.312,-8830.878452924671,11.616960928981307,-8819.26149199569,-8830.082875398579,11.20091954238394,-8818.881955856195,-8831.003720907154,13.493737045009702,-8817.509983862145,-8831.60416331667,12.87792396516285,-8818.726239351507,-133105.93504440988,19.656547025810784,-133086.27849738408
0.3125,-8830.87612071413,11.614626273649014,-8819.261494440481,-8830.075907377186,11.193947746803385,-8818.881959630382,-8830.992890981617,13.482914032044867,-8817.509976949572,-8831.600633291187,12.873443144715994,-8818.727190146472,-133105.92920814603,19.650710809754777,-133086.2784973363
