time_ps,mlp_force_sum,mha_force_sum,conv_force_sum,comb_force_sum,MACE_force_sum
0.544,2.796341e-06,2.6657779e-06,1.4471782e-06,2.2702764e-06,6.242228338890092e-15
0.5445,8.601469e-07,1.409007e-06,1.9442448e-06,1.5190965e-06,8.987493677970303e-15
0.545,1.4820477e-06,2.7489007e-06,1.9279591e-06,3.1264576e-06,7.207263122438157e-15
0.5455,1.6399404e-06,1.7386144e-06,2.2158183e-06,2.1485077e-06,1.2117748648485933e-14
0.546,8.1071084e-07,2.3662903e-06,2.7497388e-06,1.019859e-06,1.2497562427526259e-14
0.5465,1.4480985e-06,2.5911054e-06,1.321423e-06,3.045365e-06,8.453201947702006e-15
0.547,2.0162322e-06,1.777432e-06,1.4211678e-06,4.284142e-06,6.807079676190178e-15
0.5475,2.5295133e-06,3.6958527e-06,2.150935e-06,1.8086045e-06,1.06934996558669e-14
0.548,1.7961308e-06,2.7980973e-06,2.5934871e-06,2.6518521e-06,7.635608793571615e-15
0.5485,2.7210026e-06,3.36009e-06,2.0946602e-06,3.2440755e-06,5.8883700609584895e-15
0.549,1.9698862e-06,2.017113e-06,1.7295621e-06,2.356375e-06,7.364595625141654e-15
0.5495,2.892054e-06,2.8663344e-06,6.6171896e-07,1.574366e-06,1.218343313872534e-14
0.55,6.7697863e-07,2.8780466e-06,1.1924653e-06,2.8141603e-06,6.026284543841543e-15
0.5505,1.6987324e-06,3.3748415e-06,2.3626683e-06,1.1075333e-06,3.791049935966989e-15
0.551,1.6755691e-06,2.9478158e-06,1.6093254e-06,1.5350547e-06,9.151093676160683e-15
0.5515,2.5692298e-06,1.2819546e-06,1.9092104e-06,1.5137335e-06,8.823479589816571e-15
0.552,5.339525e-07,3.2215562e-06,1.6499293e-06,1.2012545e-06,1.1214626502935932e-14
0.5525,3.947008e-06,2.0312127e-06,2.3613522e-06,2.0868144e-06,1.0971143937271797e-14
0.553,2.490278e-06,2.5406616e-06,1.7621214e-06,1.037826e-06,1.1411694028828426e-14
0.5535,1.8886891e-06,2.462662e-06,3.9307442e-06,2.6361372e-06,3.070725159912542e-15
0.554,2.1432822e-06,2.6045886e-06,4.3084717e-07,4.21772e-06,4.5386943811151105e-15
0.5545,8.221337e-07,3.5998494e-06,3.1044524e-06,2.472156e-06,1.3768667973839568e-14
0.555,1.0886009e-06,2.9178348e-06,2.7658418e-06,1.3056173e-06,3.1618218095467152e-15
0.5555,1.8961398e-06,2.3350767e-06,1.8570936e-06,1.5842079e-06,9.4056598087248e-15
0.556,1.5685905e-06,2.5827305e-06,3.9198835e-07,4.0096447e-06,4.577903371942679e-15
0.5565,1.9148426e-06,1.5660095e-06,1.929801e-06,1.9562137e-06,7.981115647618661e-15
0.557,1.4987339e-06,4.4551125e-06,3.128818e-06,7.353085e-07,6.936798041425211e-15
0.5575,9.721224e-07,3.8610297e-06,2.4823742e-06,3.9274737e-06,5.872928296943235e-15
0.558,3.1792597e-06,2.8593247e-06,1.6415643e-06,4.0598143e-06,6.345063604918805e-15
0.5585,2.82922e-06,4.039864e-06,2.8287097e-06,2.2604531e-06,3.2584442899046766e-15
0.559,2.3806442e-06,2.8425331e-06,9.987114e-07,3.1392065e-07,6.101430607081221e-15
0.5595,3.2543262e-06,1.7100016e-06,3.7056884e-06,1.3228715e-06,5.292224827353515e-15
0.56,2.5422971e-06,1.6791691e-06,1.870437e-06,2.3059788e-06,1.2405717723209801e-14
0.5605,8.8821423e-07,1.9246893e-06,1.4070358e-06,4.6938658e-07,6.618642771977825e-15
0.561,3.7814908e-07,2.2102527e-06,2.6179437e-06,3.939323e-06,2.5438405243138005e-15
0.5615,8.7104905e-07,2.6221658e-06,2.3886519e-06,8.8467607e-07,6.929617340762463e-15
0.562,9.555351e-07,2.3916277e-06,1.7006266e-06,4.683567e-06,6.656247680535895e-15
0.5625,1.8582889e-06,1.2404713e-06,9.638644e-07,2.1906608e-06,6.113287608549547e-15
0.563,6.7434956e-07,2.6687746e-06,8.60792e-07,1.8996204e-06,2.212843619328882e-15
0.5635,3.0528113e-06,1.1097364e-06,2.4905007e-06,2.713027e-06,6.112846536680039e-15
0.564,1.7553036e-06,1.3742143e-06,9.721224e-07,2.3941332e-06,3.031875827201015e-15
0.5645,1.4428757e-06,1.3799523e-06,2.404449e-06,2.2379168e-06,3.9083408459240714e-15
0.565,1.7174517e-06,2.029932e-06,2.1667743e-06,2.176644e-06,1.3370958678924694e-14
0.5655,1.7653946e-06,2.0844197e-06,3.9425895e-06,6.7563457e-07,3.919363446967764e-15
0.566,2.4707185e-06,2.7890317e-06,2.333971e-06,2.211571e-06,2.686418561506723e-15
0.5665,1.6351266e-06,1.7394552e-06,2.151451e-06,1.2835991e-06,5.5706657233150415e-15
0.567,1.5431158e-06,1.3006239e-06,1.8922715e-06,3.059441e-06,5.239338191350139e-15
0.5675,3.3416165e-06,1.5748067e-06,1.2050609e-06,2.037349e-06,6.35845042164792e-15
0.568,1.5742427e-06,2.018737e-06,1.3302156e-06,3.220349e-06,5.334272150008357e-15
0.5685,1.944473e-06,2.2990596e-06,1.9550073e-06,1.1831946e-06,8.267621474295751e-15
0.569,1.0811303e-06,6.4062e-07,1.5963032e-06,2.4314477e-07,9.32409721128931e-15
0.5695,1.4936882e-06,3.502407e-06,1.998145e-06,3.0014953e-06,8.74824746781218e-15
0.57,9.329603e-07,3.8405055e-06,3.7475459e-06,2.9305038e-06,5.516590850265166e-15
0.5705,2.5850832e-06,2.352273e-06,2.7166334e-06,2.3481891e-06,7.34091687651552e-15
0.571,1.0811303e-06,2.2982604e-06,2.6636426e-06,2.8828765e-06,3.2468092250081424e-15
0.5715,2.576307e-06,4.0411387e-06,2.9000662e-06,4.0758014e-06,2.4614986502214953e-15
0.572,3.5388297e-07,2.3806442e-06,2.098949e-06,1.946303e-06,3.4291336906645545e-15
0.5725,1.0376388e-06,1.5402003e-06,3.6258846e-06,4.270333e-06,5.525590700944083e-15
0.573,2.3972352e-06,2.0221464e-06,8.1029987e-07,2.2278855e-06,1.0237594307334884e-14
0.5735,1.0958181e-06,3.4466807e-06,1.938984e-06,2.9632806e-06,8.793393892645447e-15
0.574,2.5317945e-06,1.801146e-06,2.7700532e-06,1.7042012e-06,6.86051356335027e-15
0.5745,1.6913966e-06,2.8886072e-06,2.4979342e-06,1.4073711e-06,3.771491508311582e-15
0.575,2.0309358e-06,3.847047e-06,1.6548341e-06,2.553115e-06,3.939434412688241e-15
0.5755,1.578398e-06,1.1079342e-06,1.9751208e-06,2.8410975e-06,1.0767052849895615e-14
0.576,1.4149828e-06,2.414402e-06,3.3233598e-06,3.0124886e-06,7.460004803819738e-15
0.5765,1.3116409e-06,1.470486e-06,6.2584877e-07,1.6466837e-06,4.515210296243744e-15
0.577,1.7921706e-06,1.1047229e-06,1.659992e-06,1.2635766e-06,6.916932244750393e-15
0.5775,1.0811303e-06,2.213162e-06,2.0993193e-06,2.9873297e-06,6.7560172668518054e-15
0.578,7.1773496e-07,1.8572767e-06,3.1324353e-06,2.5127022e-06,6.201927319577691e-15
0.5785,1.0151399e-06,2.9306482e-06,8.8908877e-07,3.6958504e-06,5.492589282010755e-15
0.579,1.4105821e-06,9.163121e-07,1.863539e-06,3.9350425e-06,1.001622545128863e-14
0.5795,1.2742017e-06,9.3594724e-07,2.1538751e-06,4.1577846e-06,6.549271987819062e-15
0.58,5.2047517e-07,4.3315854e-06,2.0369403e-06,1.7406954e-06,5.963316264055067e-15
0.5805,1.0084465e-06,1.860293e-06,3.9288234e-06,9.0780975e-07,1.9806379537215682e-15
0.581,6.598708e-07,2.812242e-06,3.0392525e-07,1.5762337e-06,5.8402902057240016e-15
0.5815,2.2433549e-06,7.4420075e-07,3.4341276e-06,4.616655e-06,5.579146866787655e-15
0.582,1.6932992e-06,8.2011456e-07,1.3585415e-06,1.2601397e-06,6.9075286034313e-15
0.5825,3.2495466e-06,1.6823965e-06,3.165015e-06,4.3265554e-06,7.92324460434239e-15
0.583,3.0905812e-06,1.9943388e-06,1.0897222e-06,1.8164792e-06,4.380811193127356e-15
0.5835,1.1313113e-06,1.7189705e-06,1.195441e-06,1.5493267e-06,2.5318501588558664e-15
0.584,1.2291426e-06,2.403029e-06,2.3748542e-07,2.6661864e-06,2.0175840826237853e-15
0.5845,1.8306002e-06,1.7966601e-06,1.6869272e-06,1.067723e-06,4.820708835217968e-15
0.585,1.6225168e-06,4.5734246e-06,1.938984e-06,7.2631696e-07,7.971457368957852e-15
0.5855,1.8176974e-06,2.5484296e-06,1.0316297e-06,1.7767096e-06,9.196314810287329e-15
0.586,1.3879694e-06,1.231962e-06,1.8896882e-06,1.975542e-06,5.48580017244628e-15
0.5865,3.071953e-07,3.1197394e-06,2.3366808e-06,1.8390411e-06,4.643587433262556e-15
0.587,1.943388e-06,2.6951582e-06,1.2927134e-06,2.799912e-06,6.57900825126088e-15
0.5875,3.531418e-06,1.6886088e-06,6.738555e-07,1.8587966e-06,1.266201936984925e-14
0.588,6.2584877e-07,2.2523716e-06,3.5305377e-06,5.5404726e-06,5.176712490681339e-15
0.5885,9.93808e-07,1.8062943e-06,1.8180027e-06,3.5740195e-06,4.572515224279503e-15
0.589,2.8762329e-06,2.0349303e-06,4.110236e-06,2.2557056e-06,2.884978136427359e-15
0.5895,2.40274e-07,1.360792e-06,1.0389219e-06,2.7522838e-06,6.730827235029126e-15
0.59,9.0640225e-07,7.987078e-07,1.2515202e-06,2.2878894e-06,9.653355681686189e-15
0.5905,2.6697626e-06,1.7163211e-06,9.139952e-07,1.8498008e-06,1.2644484974219028e-14
0.591,2.082967e-06,3.3688348e-06,1.8033022e-06,2.770156e-06,7.490509454225691e-15
0.5915,4.057496e-06,2.3875775e-06,2.4287635e-06,6.217554e-06,3.0712268714034993e-15
0.592,5.672236e-07,2.5104484e-06,2.6473895e-06,2.513144e-06,4.619781950668407e-15
0.5925,1.2165226e-06,1.9215133e-06,1.5132567e-06,2.568552e-06,6.858267381329109e-15
0.593,2.1116055e-06,2.615096e-06,1.1959053e-06,2.4191709e-06,7.415467063654477e-15
0.5935,1.9551778e-06,3.026835e-06,3.591002e-06,1.4483333e-06,1.075588541289771e-14
0.594,2.2844993e-06,3.9121883e-06,1.4758921e-06,4.634173e-06,6.101178080101948e-15
0.5945,1.4217926e-06,2.3315683e-06,7.428569e-07,4.1545454e-06,5.204447976285485e-15
0.595,2.715121e-06,1.9979584e-06,1.1211577e-06,3.862465e-06,2.475075345743422e-15
0.5955,2.7033598e-06,1.5146913e-06,1.9014751e-06,2.5872537e-06,7.906442571404721e-15
0.596,1.1465182e-06,5.7483776e-06,6.634364e-07,2.9252806e-06,3.684284767501182e-15
0.5965,2.1827022e-06,5.414189e-07,9.4033885e-07,7.403587e-07,8.688869536365455e-15
0.597,2.2015427e-06,2.189536e-06,3.3558063e-06,2.6097034e-06,6.820872706668376e-15
0.5975,2.1151384e-06,2.5146185e-06,2.3492025e-06,3.8197945e-06,8.895651159694986e-15
0.598,1.4230413e-06,3.4122113e-06,1.5361392e-06,2.31834e-06,1.1342220122588227e-14
0.5985,1.3914845e-06,1.8341714e-06,1.288412e-06,2.2832382e-06,6.256096892619024e-15
0.599,1.3660391e-06,1.0055679e-06,1.8790388e-06,3.975646e-06,8.435914425186156e-15
0.5995,1.8679573e-06,7.5250864e-07,1.6650672e-06,1.4580693e-06,1.1249057785700052e-14
0.6,2.0294046e-06,2.8615239e-06,7.7144995e-07,3.825445e-06,9.016248254158016e-15
0.6005,2.6057867e-06,1.9524368e-06,1.581718e-06,2.7387573e-06,8.571216558144926e-15
0.601,1.7190187e-06,1.1900422e-06,1.8338723e-06,1.3557856e-06,3.210061615366513e-15
0.6015,1.6774895e-06,1.7818613e-06,2.8803313e-06,1.0698071e-06,6.620039355662505e-15
0.602,2.6557532e-06,2.2823385e-06,1.8335695e-06,1.5843306e-06,4.974369098236198e-15
0.6025,1.929168e-06,2.3113564e-06,1.422261e-06,1.8360845e-06,6.8360467042428585e-15
0.603,1.6987324e-06,5.670554e-07,3.2284063e-06,1.9123224e-06,6.162987911007721e-15
0.6035,1.7727373e-06,1.7698579e-06,1.2820628e-06,7.364118e-07,5.14310142114581e-15
0.604,1.4333027e-06,3.3321862e-06,1.3861485e-06,1.456093e-06,2.7194799110210367e-15
0.6045,1.3709878e-06,1.5615856e-06,2.8963887e-06,2.46989e-06,2.867837379369906e-15
0.605,2.4620758e-06,2.295088e-06,2.6543105e-06,2.5658137e-06,7.663957272319841e-15
0.6055,1.314769e-06,1.3402816e-06,9.1408634e-07,1.4382177e-06,3.8032228772878794e-15
0.606,1.2239152e-06,9.133008e-07,1.3816559e-06,8.943568e-07,6.319500243438062e-15
0.6065,8.1864897e-07,2.495469e-06,2.9009082e-06,2.368362e-06,8.19687516141797e-15
0.607,1.6442674e-06,9.648143e-07,2.84003e-06,2.3806674e-06,5.470031774679202e-15
0.6075,1.9724912e-06,2.6461012e-06,2.0525774e-06,2.9676912e-06,7.0014505417448634e-15
0.608,1.9777608e-06,2.083101e-06,2.8921309e-06,1.950886e-06,5.970739790225788e-15
0.6085,1.8481195e-06,1.6225853e-06,4.010932e-06,9.824884e-07,2.795470146924422e-15
0.609,9.337037e-07,2.4433505e-06,1.6698112e-06,3.029284e-06,5.9492831623625774e-15
0.6095,3.2608698e-06,1.4237934e-06,3.0817766e-06,1.788857e-06,3.582942734304801e-15
0.61,1.4399681e-06,1.1811242e-06,1.8561668e-06,2.9482112e-06,3.269979059755266e-15
0.6105,1.9157267e-06,1.9764889e-06,2.5979566e-06,1.2490782e-06,4.725952219296117e-15
0.611,2.2992256e-06,2.8509749e-06,1.9214121e-06,1.2846635e-06,7.400700381076237e-15
0.6115,2.3864663e-06,1.50127e-06,9.5134317e-07,2.6548541e-06,3.621437911838241e-15
0.612,1.379384e-06,7.603814e-07,1.1066056e-06,1.694827e-06,3.7258694339903e-15
0.6125,2.1304493e-06,1.9597614e-06,2.4800586e-06,8.637373e-07,5.810668037415449e-15
0.613,8.868695e-07,2.8032323e-06,7.874386e-07,2.7296492e-06,3.26809380214122e-15
0.6135,1.7636958e-06,1.883406e-06,2.495978e-06,4.3823475e-06,7.851051056013112e-15
0.614,9.670842e-07,1.3109687e-06,6.223911e-07,2.07977e-06,6.564413678897588e-15
0.6145,7.306129e-07,1.1187041e-06,2.643098e-06,2.185044e-06,5.8096073093968605e-15
0.615,2.027927e-06,2.695767e-06,2.589023e-06,2.2118124e-06,2.975418419039454e-15
0.6155,1.3017851e-06,5.943918e-07,4.813849e-06,2.9511189e-06,1.4261072965499199e-15
0.616,6.939847e-07,3.9037528e-07,1.6575825e-06,2.8790976e-06,4.931440214964236e-15
0.6165,5.932459e-07,1.819058e-06,1.9756546e-06,2.0812506e-06,9.04320781971467e-15
0.617,1.7342417e-06,9.3456214e-07,2.9905334e-06,2.74658e-06,6.206149190263754e-15
0.6175,1.837199e-06,1.1919198e-06,2.510152e-06,2.1637138e-06,5.6928032075764654e-15
0.618,2.6885346e-06,2.6219059e-06,1.6864336e-06,1.7904506e-06,1.0170061048655122e-14
0.6185,1.1789823e-06,3.624855e-06,2.7465674e-06,3.0892204e-06,5.72115063521753e-15
0.619,1.9334796e-06,1.9974584e-06,2.6504388e-06,1.7570975e-06,5.887585032172293e-15
0.6195,1.6765131e-06,1.6730767e-06,1.4759532e-06,1.9059548e-06,6.0172654050224534e-15
0.62,1.2587733e-06,2.5979593e-06,1.6650006e-06,1.8561107e-06,8.338506654326405e-15
0.6205,1.4588686e-06,1.1753752e-06,2.685769e-06,2.5223517e-06,4.1881498972101264e-15
0.621,6.4541126e-07,4.3364943e-07,2.6411335e-06,3.7372108e-06,3.720489711892769e-15
0.6215,9.834766e-07,2.963236e-06,3.666534e-06,4.0608943e-06,7.193782591770673e-15
0.622,1.8054557e-06,3.4323496e-06,9.496495e-07,4.87834e-06,7.992641983934152e-15
0.6225,9.694062e-07,2.0522834e-06,2.2459021e-06,1.6779942e-06,4.74003151162748e-15
0.623,1.4349284e-06,3.1674083e-06,4.2462966e-06,3.0082658e-06,2.1791220413003877e-15
0.6235,1.8537428e-06,2.1713051e-06,2.5674062e-06,2.8602274e-06,2.2310027674286673e-15
0.624,2.379163e-06,2.4875233e-06,2.479043e-06,1.9994366e-06,1.6146017381145612e-15
0.6245,2.095508e-06,2.3433633e-06,9.877851e-07,4.535981e-06,7.553597166942284e-15
0.625,1.4205426e-06,1.6247733e-06,1.9237652e-06,1.6602178e-06,4.6491210545509645e-15
0.6255,1.1045219e-06,1.948317e-06,3.41868e-06,5.9311725e-07,9.402874621251403e-15
0.626,2.0951372e-06,9.317769e-07,3.203897e-06,3.631776e-06,5.2352195610676995e-15
0.6265,1.3017851e-06,1.8538663e-06,4.953045e-06,7.582499e-07,1.0388003906236971e-14
0.627,1.980005e-06,2.426145e-06,2.048476e-06,7.060776e-07,7.096368494790817e-15
0.6275,1.8712827e-06,1.7393645e-06,1.9349754e-06,1.6190576e-06,2.2693471905575553e-15
0.628,1.5557982e-06,3.2601292e-06,2.114131e-06,2.2914685e-06,6.090056526587552e-15
0.6285,1.081541e-06,1.8600067e-06,4.632693e-06,3.8036546e-06,5.788351929220948e-15
0.629,1.3311802e-06,3.1314428e-06,1.3184371e-06,2.0921311e-06,6.375873186799438e-15
0.6295,1.7199226e-06,2.288969e-06,2.9707548e-06,1.200642e-06,9.869790586184119e-15
0.63,2.8760496e-06,1.9285358e-06,1.2790717e-06,1.340323e-06,7.628139130598001e-15
0.6305,2.4387994e-06,1.5009988e-06,3.3645147e-06,1.557942e-06,4.3805474080183935e-15
0.631,1.246921e-06,1.6203268e-06,1.75494e-06,1.4941572e-06,4.753258815128369e-15
0.6315,5.0610504e-07,2.1111618e-06,2.870611e-06,4.6627124e-06,9.305033440231587e-15
0.632,9.79886e-07,1.9010308e-06,1.9869772e-06,3.6391357e-06,3.4955500195491953e-15
0.6325,2.7691337e-06,1.373516e-06,2.0386565e-06,2.3027417e-06,5.0206146149789415e-15
0.633,2.7748188e-06,1.4853821e-06,1.697114e-06,2.6319117e-06,3.0343839371652523e-15
0.6335,9.1869765e-07,2.2241263e-06,2.3945388e-06,1.3085582e-06,5.899153613114498e-15
0.634,1.0776589e-06,2.7976018e-06,2.5014124e-06,8.80785e-07,3.115061063895963e-15
0.6345,1.8186896e-06,1.5282785e-06,1.7485953e-06,4.935003e-06,2.499851492298633e-15
0.635,8.727362e-07,1.0445588e-06,2.226468e-06,2.645473e-06,8.083498695068253e-15
0.6355,5.411938e-07,1.8334828e-06,1.0077185e-06,5.483325e-06,4.583369225951387e-15
0.636,2.1712308e-06,1.8555022e-06,9.221749e-07,1.8294513e-06,5.7715582227091524e-15
0.6365,2.016893e-06,1.8317256e-06,1.3573201e-06,1.8489228e-06,2.6944360297401985e-15
0.637,7.794675e-07,2.1152434e-06,1.2540901e-06,1.8976689e-06,9.600741469615529e-15
0.6375,9.397188e-07,6.073023e-07,2.096157e-06,3.5278342e-06,5.523429284697083e-15
0.638,1.3631305e-06,2.7858355e-06,3.5449107e-06,1.20532e-06,4.795855061180449e-15
0.6385,2.5285035e-06,3.6743493e-06,3.6154054e-06,2.7962615e-06,6.215266080590711e-15
0.639,1.0500364e-06,2.0821149e-06,9.979607e-07,3.653456e-06,7.313686341608678e-15
0.6395,2.2745635e-06,1.063766e-06,1.1304522e-06,3.3198608e-06,3.6924305358809555e-15
0.64,1.3743241e-06,3.0162614e-06,2.5615807e-06,1.6680733e-06,2.0114655421281033e-15
0.6405,2.1441108e-06,2.5239879e-06,2.5456575e-06,2.5015484e-06,4.511796664322909e-15
0.641,1.2540513e-06,2.666811e-06,3.1016705e-06,3.286105e-06,4.8729812068503675e-15
0.6415,1.4785273e-06,3.2934731e-06,1.206649e-06,2.7935305e-06,6.303999432460633e-15
0.642,3.3634421e-06,1.744177e-06,1.7328327e-06,3.6869856e-06,6.955804199580099e-15
0.6425,1.5951248e-06,1.3748808e-06,2.4457204e-06,4.145798e-06,5.341344009158627e-15
0.643,1.4034213e-06,2.4455644e-06,1.0619888e-06,3.969924e-06,4.043654934319648e-15
0.6435,1.0736142e-06,2.5939257e-06,2.4990563e-06,1.7680535e-06,5.703416235967739e-15
0.644,2.232593e-06,1.8350912e-06,4.1868616e-06,4.870774e-06,6.580471781688803e-15
0.6445,1.3926209e-06,1.3554644e-06,3.7683442e-06,2.7239616e-06,9.095108697941165e-15
0.645,1.4216022e-06,2.009783e-06,1.990881e-06,2.378314e-06,6.524981051512869e-15
0.6455,3.0680858e-06,2.054322e-06,2.8237307e-06,2.6044574e-06,5.747750159326768e-15
0.646,4.605256e-07,2.3200523e-06,1.9228273e-06,2.669708e-06,5.005400829158907e-15
0.6465,4.1121874e-07,3.6105598e-06,1.9795843e-06,3.7231011e-06,2.939995508569684e-15
0.647,1.7442247e-06,2.1543783e-06,2.384698e-06,4.3935706e-06,8.496516207448404e-15
0.6475,1.0683614e-06,9.5285907e-07,1.6551026e-06,2.6253651e-06,4.948049294927072e-15
0.648,1.5017125e-07,2.6517585e-06,2.3554207e-06,2.9763764e-06,3.941682641634244e-15
0.6485,1.4802533e-06,2.1493989e-07,2.4382416e-06,3.0774866e-06,5.45430606630768e-15
0.649,1.3025151e-06,2.2793206e-06,1.2404713e-06,1.486106e-06,5.519731999674288e-15
0.6495,9.839351e-07,1.9192441e-06,2.7758688e-06,1.1273297e-06,6.785273251650238e-15
0.65,1.3625399e-06,3.9768238e-07,5.1056867e-07,2.299156e-06,3.501165364565901e-15
0.6505,1.995519e-06,3.124024e-06,2.3867572e-06,2.6734533e-06,2.2753647787776288e-15
0.651,1.5768675e-06,2.818128e-06,2.0302798e-06,1.2407845e-06,5.177828482176917e-15
0.6515,8.526359e-07,1.6578211e-06,2.0197533e-06,1.9160345e-06,5.8285717513833706e-15
0.652,9.107573e-07,2.2707654e-06,2.9488115e-06,3.7222455e-06,7.865327299143102e-15
0.6525,1.3493781e-06,2.2787603e-06,1.1649859e-06,5.356751e-06,4.622615917309728e-15
0.653,1.501768e-06,1.6760495e-06,2.7338351e-06,3.1862799e-06,2.371640445468689e-15
0.6535,1.2511223e-06,2.0186544e-06,5.9260224e-06,3.188757e-06,9.43739570459951e-15
0.654,1.5473234e-06,2.182563e-06,3.500893e-06,3.402465e-06,5.6049256439190406e-15
0.6545,2.1360668e-06,2.0732202e-06,2.586328e-07,4.0356035e-06,2.093385056662705e-15
0.655,1.1503022e-06,2.0963853e-06,1.9561428e-06,5.8634187e-06,8.297037128889218e-15
0.6555,1.1998226e-06,8.6263e-07,1.4824409e-06,1.5525748e-06,8.572879157540639e-15
0.656,2.670207e-06,3.324631e-06,1.821907e-06,5.5383052e-06,9.159865611854244e-15
0.6565,2.0161774e-06,2.2272657e-06,1.3391991e-06,1.3854925e-06,3.747882816290082e-15
0.657,1.563869e-06,2.8997622e-06,2.929405e-06,3.6054132e-06,7.952650531663029e-15
0.6575,8.588895e-07,1.172946e-06,2.3501948e-06,2.1718188e-06,8.109284355916574e-15
0.658,1.2826703e-06,3.2521555e-06,2.9212451e-06,2.830929e-06,3.250662583670444e-15
0.6585,4.6812926e-07,2.0902771e-06,1.8447373e-06,2.365181e-06,7.154780282026308e-15
0.659,1.4293447e-06,1.7745144e-06,5.281511e-07,4.9899118e-06,4.16470654841438e-15
0.6595,8.1234873e-07,2.541386e-06,2.3527796e-06,2.4976175e-06,8.669955646524971e-15
0.66,2.6078956e-06,1.4343287e-06,4.5317233e-06,4.9774453e-06,8.804450194296403e-15
0.6605,1.2228965e-06,1.7729291e-06,3.6185975e-06,1.9697206e-06,1.038619610454564e-14
0.661,1.1998226e-06,3.8651947e-06,9.754287e-07,4.645837e-06,4.691022018881462e-15
0.6615,1.8377578e-06,1.951142e-06,3.6704678e-06,2.287586e-06,4.10095674222751e-15
0.662,1.673346e-06,2.839524e-06,2.5078702e-06,5.698562e-06,4.733754920165232e-15
0.6625,1.0878932e-06,1.2583819e-06,3.848223e-06,1.4469337e-06,7.276001859026658e-15
0.663,2.6991906e-06,1.4706359e-06,2.7578421e-06,1.6575993e-06,5.4786203688095424e-15
0.6635,1.2389094e-06,1.957477e-06,3.0535748e-06,4.6026275e-06,5.46314412725626e-15
0.664,6.595191e-07,3.4097945e-06,2.1499025e-06,3.383706e-06,1.0063136117317278e-14
0.6645,1.1649652e-06,1.2410655e-06,1.5552273e-06,1.4732805e-06,9.467298784348129e-15
0.665,8.580591e-07,1.2140617e-06,1.8762449e-06,1.9080542e-06,3.4250330404719903e-15
0.6655,1.6879535e-06,4.141779e-07,2.54269e-06,1.3038357e-06,1.0147589069767688e-14
0.666,5.486923e-07,3.1432467e-06,2.911681e-06,1.9892666e-06,9.745260861909357e-15
0.6665,2.529851e-06,1.6577206e-06,1.8888654e-06,1.9745198e-06,6.191737205439272e-15
0.667,2.9169262e-06,2.3540326e-06,4.6731e-06,2.6675523e-06,4.2367558834474434e-15
0.6675,2.0260682e-06,2.8276327e-06,1.0338872e-06,5.5180103e-06,5.857449934530338e-15
0.668,1.51268e-06,2.1548317e-06,1.0045859e-06,4.0793834e-06,5.9206780605582155e-15
0.6685,1.0116358e-06,1.4706359e-06,2.3369657e-06,1.5590684e-06,9.082206345838399e-15
0.669,7.8537005e-07,1.9780282e-06,2.636832e-06,2.4828885e-06,3.667059360604594e-15
0.6695,9.715386e-07,1.4144334e-06,2.2724148e-06,1.7324282e-06,8.356514278607114e-15
0.67,2.1762455e-06,3.6383253e-06,1.2372451e-06,5.1907305e-06,3.897904736043571e-15
0.6705,1.1579901e-06,2.3923972e-06,2.132897e-06,2.0446957e-06,4.566113813102677e-16
0.671,1.3668973e-06,1.0663445e-06,1.1419579e-06,2.430126e-06,5.105754174341656e-15
0.6715,1.800333e-06,3.057109e-06,3.2854273e-06,3.0934673e-06,5.621257866756064e-15
0.672,1.5979889e-06,1.6156865e-06,8.0023534e-07,4.353644e-06,4.776076512611252e-15
0.6725,1.1051138e-06,1.6833624e-06,3.2854948e-06,4.2987735e-06,7.78676926502345e-15
0.673,1.5535142e-06,2.03961e-06,9.397188e-07,3.4207437e-06,7.577285645938861e-15
0.6735,2.3197113e-06,1.7424804e-06,3.1048814e-06,1.7474987e-06,5.485002514842342e-15
0.674,1.4235094e-06,3.1061059e-06,2.094342e-06,1.6147748e-06,6.9111740328492275e-15
0.6745,1.7314317e-06,2.3794087e-06,3.47261e-06,1.9707913e-06,1.0288890619768585e-14
0.675,9.320748e-07,3.2470607e-06,1.5172866e-06,1.3590981e-06,1.5701269574066404e-15
0.6755,2.3442024e-06,1.5559867e-06,3.3361966e-06,2.3669786e-06,9.398533920861291e-15
0.676,1.9052966e-06,2.9437863e-06,3.1739473e-06,3.5652954e-06,9.550018107349067e-15
0.6765,1.7678494e-06,1.0202672e-06,2.7293543e-06,2.5863953e-06,5.908720773519621e-15
0.677,1.7608461e-06,4.037309e-06,2.5658137e-06,9.800347e-07,8.891726864426329e-15
0.6775,1.3211933e-06,2.5752192e-06,1.0821567e-06,2.5113015e-06,3.53349844155449e-15
0.678,2.766065e-06,3.4292593e-06,2.6028024e-06,5.2022447e-06,3.421708966738714e-15
0.6785,1.2140232e-06,1.0618842e-06,1.3902871e-06,1.8500342e-06,4.287257030070266e-15
0.679,1.2892949e-06,1.6122041e-06,1.7640106e-06,1.7966021e-06,7.327361077373936e-15
0.6795,2.7625708e-06,1.7632797e-06,2.793163e-06,1.3560312e-06,5.7985285303567295e-15
0.68,9.685755e-07,1.3467221e-06,2.31913e-06,3.257197e-06,8.955961843495306e-15
0.6805,2.2278887e-06,3.5454711e-06,2.1297194e-06,3.9128868e-06,9.058939424469955e-15
0.681,1.2999556e-06,1.8608273e-06,1.6727839e-06,3.0323663e-06,6.5525215496986014e-15
